Diameter,Height,Length,Rings,Sex,ShellWeight,ShuckedWeight,VisceraWeight,WholeWeight
0.45,0.195,0.5650000000000001,15.0,F,0.28500000000000003,0.406,0.2505,1.0035
0.455,0.145,0.5750000000000001,14.0,M,0.30000000000000004,0.581,0.2275,1.165
0.51,0.20500000000000002,0.62,14.0,F,0.48,0.47750000000000004,0.2565,1.3475000000000001
0.465,0.185,0.62,12.0,M,0.32,0.579,0.3065,1.274
0.375,0.18,0.505,12.0,F,0.17,0.2325,0.1495,0.5680000000000001
0.425,0.155,0.46,8.0,F,0.24,0.3005,0.152,0.746
0.39,0.14,0.49,13.0,M,0.18,0.2795,0.2185,0.707
0.42,0.16,0.525,9.0,F,0.275,0.2745,0.17300000000000001,0.756
0.26,0.08,0.34,6.0,I,0.055,0.08,0.0555,0.2
0.305,0.115,0.375,8.0,I,0.09,0.092,0.074,0.2715
0.48,0.15,0.61,14.0,M,0.28,0.56,0.24550000000000002,1.2
0.495,0.185,0.61,8.0,F,0.245,0.536,0.29050000000000004,1.153
0.45,0.17,0.585,22.0,F,0.27,0.3325,0.1635,0.8685
0.46,0.14,0.5700000000000001,12.0,M,0.245,0.4465,0.20650000000000002,0.9535
0.455,0.17,0.58,9.0,M,0.22,0.40800000000000003,0.259,0.93
0.515,0.17,0.635,16.0,M,0.34,0.509,0.28600000000000003,1.275
0.58,0.20500000000000002,0.7000000000000001,20.0,M,0.58,0.7415,0.49,2.13
0.525,0.185,0.675,13.0,M,0.395,0.6935,0.336,1.587
0.525,0.19,0.645,18.0,F,0.395,0.7035,0.3885,1.8085
0.585,0.215,0.745,17.0,M,0.7000000000000001,0.9265,0.47200000000000003,2.499
0.545,0.18,0.685,16.0,F,0.485,0.7495,0.392,1.768
0.49,0.18,0.605,18.0,M,0.35000000000000003,0.48,0.28700000000000003,1.227
0.465,0.15,0.59,12.0,F,0.34,0.392,0.246,0.997
0.525,0.17500000000000002,0.65,20.0,F,0.445,0.61,0.2995,1.4225
0.48,0.15,0.6000000000000001,16.0,F,0.295,0.40850000000000003,0.2705,1.029
0.5,0.17500000000000002,0.62,12.0,F,0.35000000000000003,0.4985,0.3015,1.186
0.515,0.16,0.63,19.0,M,0.355,0.42150000000000004,0.244,1.016
0.465,0.145,0.58,11.0,M,0.265,0.4405,0.1655,0.887
0.455,0.12,0.58,10.0,F,0.265,0.47900000000000004,0.2735,1.0735000000000001
0.49,0.18,0.63,12.0,M,0.315,0.458,0.2765,1.13
0.56,0.215,0.6900000000000001,17.0,F,0.47000000000000003,0.68,0.299,1.7189999999999999
0.545,0.165,0.65,16.0,F,0.41500000000000004,0.6645,0.34550000000000003,1.566
0.5650000000000001,0.195,0.66,16.0,F,0.5,0.6920000000000001,0.3265,1.7605
0.58,0.2,0.68,19.0,F,0.6000000000000001,0.585,0.453,1.787
0.5750000000000001,0.17,0.7000000000000001,14.0,F,0.42,0.5095000000000001,0.314,1.31
0.52,0.15,0.685,13.0,M,0.4,0.4635,0.292,1.343
0.545,0.195,0.675,20.0,F,0.605,0.6845,0.3695,1.7345000000000002
0.49,0.19,0.63,11.0,M,0.28500000000000003,0.49350000000000005,0.3365,1.1775
0.45,0.16,0.585,10.0,F,0.25,0.4995,0.28750000000000003,1.077
0.465,0.17500000000000002,0.5650000000000001,15.0,M,0.37,0.3895,0.183,0.995
0.495,0.185,0.61,12.0,F,0.33,0.3705,0.3135,1.1085
0.47000000000000003,0.18,0.605,15.0,M,0.385,0.3755,0.2805,1.1405
0.42,0.145,0.535,10.0,M,0.25,0.33,0.189,0.791
0.4,0.135,0.485,10.0,M,0.2,0.313,0.137,0.663
0.375,0.12,0.47000000000000003,12.0,M,0.195,0.226,0.122,0.5565
0.425,0.135,0.545,10.0,M,0.23500000000000001,0.373,0.21,0.8445
0.37,0.105,0.455,9.0,F,0.135,0.216,0.1245,0.49250000000000005
0.42,0.155,0.54,12.0,M,0.215,0.35150000000000003,0.152,0.7385
0.38,0.135,0.46,10.0,M,0.145,0.20700000000000002,0.12250000000000001,0.482
0.42,0.125,0.49,14.0,M,0.22,0.23900000000000002,0.14350000000000002,0.609
0.375,0.12,0.465,9.0,I,0.14,0.222,0.11900000000000001,0.47100000000000003
0.325,0.1,0.41500000000000004,10.0,I,0.105,0.1535,0.059500000000000004,0.3215
0.375,0.125,0.47500000000000003,10.0,M,0.18,0.277,0.115,0.593
0.375,0.125,0.47000000000000003,10.0,F,0.18,0.252,0.137,0.5615
0.295,0.095,0.365,9.0,I,0.08,0.1075,0.0545,0.25
0.275,0.095,0.34500000000000003,6.0,I,0.07,0.0755,0.053500000000000006,0.1995
0.31,0.1,0.39,11.0,I,0.115,0.116,0.064,0.302
0.395,0.14,0.5,10.0,F,0.24,0.3165,0.176,0.7155
0.38,0.145,0.47000000000000003,8.0,M,0.185,0.23850000000000002,0.14400000000000002,0.5865
0.44,0.15,0.535,12.0,M,0.26,0.256,0.139,0.6765
0.455,0.15,0.585,11.0,M,0.31,0.4355,0.20750000000000002,0.987
0.365,0.12,0.485,9.0,F,0.17500000000000002,0.27,0.131,0.5885
0.455,0.135,0.515,9.0,M,0.23500000000000001,0.295,0.1625,0.7225
0.325,0.11,0.435,7.0,F,0.155,0.178,0.0985,0.4335
0.41500000000000004,0.14,0.515,10.0,F,0.2,0.3115,0.152,0.6935
0.34500000000000003,0.12,0.44,7.0,I,0.11,0.1655,0.083,0.365
0.44,0.15,0.525,12.0,F,0.24,0.3685,0.1985,0.8425
0.355,0.115,0.45,8.0,M,0.15,0.21250000000000002,0.10450000000000001,0.47900000000000004
0.485,0.12,0.59,16.0,M,0.29,0.39,0.182,0.911
0.45,0.145,0.555,11.0,M,0.28500000000000003,0.4,0.246,0.915
0.44,0.095,0.5700000000000001,8.0,M,0.23500000000000001,0.3395,0.2215,0.8270000000000001
0.5,0.165,0.59,15.0,M,0.34,0.4565,0.24250000000000002,1.1045
0.47500000000000003,0.12,0.585,14.0,M,0.28,0.41000000000000003,0.21150000000000002,0.9450000000000001
0.46,0.12,0.58,11.0,F,0.28,0.4625,0.23850000000000002,0.9935
0.44,0.12,0.545,12.0,M,0.24,0.34750000000000003,0.1715,0.8565
0.495,0.17,0.605,14.0,F,0.39,0.528,0.24650000000000002,1.2385
0.47000000000000003,0.14,0.62,15.0,F,0.36,0.36050000000000004,0.224,1.0325
0.5,0.17,0.63,20.0,F,0.4,0.5595,0.267,1.3135
0.515,0.165,0.63,20.0,M,0.45,0.488,0.34900000000000003,1.3519999999999999
0.5,0.155,0.63,16.0,F,0.36,0.367,0.199,1.005
0.41000000000000003,0.14,0.545,13.0,M,0.23500000000000001,0.223,0.16,0.625
0.54,0.165,0.67,14.0,F,0.505,0.518,0.358,1.5015
0.38,0.12,0.49,11.0,I,0.155,0.2165,0.139,0.529
0.39,0.135,0.49,13.0,F,0.2,0.24650000000000002,0.123,0.5785
0.225,0.07,0.29,8.0,I,0.035,0.036000000000000004,0.0235,0.101
0.2,0.07,0.26,6.0,I,0.03,0.037,0.02,0.092
0.45,0.17500000000000002,0.58,13.0,M,0.32,0.425,0.203,1.068
0.485,0.165,0.61,18.0,F,0.33,0.3935,0.24350000000000002,1.0915
0.5,0.16,0.6000000000000001,19.0,M,0.33,0.3995,0.17350000000000002,1.015
0.455,0.125,0.56,21.0,F,0.375,0.34400000000000003,0.129,0.9430000000000001
0.45,0.17,0.5750000000000001,18.0,F,0.385,0.3775,0.1705,1.0475
0.45,0.17500000000000002,0.5700000000000001,18.0,F,0.295,0.38,0.1665,0.9555
0.47000000000000003,0.155,0.6000000000000001,20.0,M,0.325,0.4375,0.196,1.036
0.455,0.17,0.5650000000000001,18.0,M,0.32,0.342,0.156,0.9065000000000001
0.42,0.14,0.545,22.0,M,0.255,0.24750000000000003,0.13,0.7505000000000001
0.34500000000000003,0.1,0.44,13.0,I,0.12,0.122,0.09050000000000001,0.366
0.41000000000000003,0.15,0.5,11.0,M,0.22,0.28150000000000003,0.137,0.662
0.275,0.095,0.36,7.0,I,0.09,0.084,0.043500000000000004,0.217
0.305,0.095,0.385,14.0,I,0.09,0.0915,0.055,0.252
0.30000000000000004,0.09,0.39,9.0,M,0.085,0.14300000000000002,0.0645,0.3055
0.41500000000000004,0.165,0.5,13.0,M,0.25,0.249,0.138,0.6885
0.275,0.11,0.36,10.0,I,0.085,0.095,0.052500000000000005,0.2335
0.26,0.1,0.335,8.0,I,0.07,0.0785,0.0585,0.192
0.425,0.14,0.505,19.0,F,0.28500000000000003,0.275,0.1625,0.85
0.295,0.1,0.395,10.0,I,0.085,0.134,0.0325,0.2715
0.325,0.105,0.41000000000000003,10.0,F,0.12,0.159,0.077,0.3635
0.455,0.19,0.56,9.0,F,0.275,0.28300000000000003,0.129,0.714
0.435,0.185,0.5650000000000001,13.0,M,0.39,0.329,0.136,0.9815
0.455,0.185,0.5650000000000001,16.0,M,0.375,0.354,0.1575,0.9265
0.5,0.17500000000000002,0.605,12.0,M,0.375,0.47650000000000003,0.232,1.098
0.455,0.15,0.5650000000000001,18.0,F,0.26,0.365,0.159,0.8205
0.5650000000000001,0.215,0.725,16.0,M,0.58,0.6975,0.47250000000000003,1.891
0.535,0.16,0.675,16.0,F,0.42,0.592,0.3175,1.4100000000000001
0.555,0.195,0.665,17.0,F,0.36,0.581,0.354,1.4385
0.49,0.155,0.5650000000000001,11.0,F,0.255,0.405,0.2195,0.9245000000000001
0.55,0.17500000000000002,0.645,14.0,F,0.33,0.5700000000000001,0.3045,1.2915
0.47000000000000003,0.14,0.5750000000000001,11.0,M,0.24,0.34850000000000003,0.17350000000000002,0.8375
0.54,0.17500000000000002,0.64,15.0,F,0.39,0.51,0.259,1.221
0.28,0.105,0.36,9.0,I,0.08,0.0695,0.045,0.199
0.31,0.11,0.41500000000000004,10.0,I,0.0995,0.123,0.057,0.29650000000000004
0.41000000000000003,0.135,0.525,11.0,F,0.23500000000000001,0.293,0.1525,0.7085
0.28500000000000003,0.1,0.38,11.0,M,0.075,0.115,0.061,0.2665
0.465,0.17,0.585,12.0,F,0.265,0.3865,0.224,0.9915
0.185,0.07,0.24,6.0,I,0.025,0.026000000000000002,0.018000000000000002,0.07150000000000001
0.165,0.055,0.22,5.0,I,0.02,0.021500000000000002,0.012,0.0545
0.195,0.07,0.255,6.0,I,0.025,0.025500000000000002,0.02,0.07350000000000001
0.125,0.05,0.17500000000000002,5.0,I,0.008,0.008,0.0035,0.0235
0.55,0.19,0.67,12.0,F,0.4,0.5425,0.3035,1.3905
0.53,0.195,0.655,13.0,M,0.41000000000000003,0.5670000000000001,0.2735,1.388
0.55,0.21,0.68,17.0,F,0.625,0.5975,0.305,1.7445
0.555,0.2,0.675,21.0,M,0.465,0.545,0.2665,1.4385
0.44,0.135,0.53,9.0,F,0.2185,0.313,0.1715,0.7835000000000001
0.405,0.12,0.515,10.0,F,0.177,0.28950000000000004,0.1405,0.646
0.34,0.12,0.43,9.0,I,0.10450000000000001,0.151,0.0645,0.35750000000000004
0.405,0.12,0.52,11.0,F,0.181,0.2645,0.14150000000000001,0.627
0.41500000000000004,0.16,0.545,10.0,F,0.2765,0.272,0.14550000000000002,0.7715000000000001
0.41500000000000004,0.17500000000000002,0.53,17.0,M,0.2645,0.261,0.1395,0.7395
0.35000000000000003,0.115,0.465,9.0,F,0.1345,0.1565,0.091,0.421
0.54,0.17500000000000002,0.665,17.0,M,0.41500000000000004,0.4955,0.254,1.347
0.59,0.225,0.735,21.0,M,0.58,0.637,0.3405,1.756
0.545,0.185,0.66,16.0,M,0.455,0.5305,0.2635,1.32
0.585,0.185,0.7000000000000001,29.0,F,0.47500000000000003,0.7055,0.3215,1.8075
0.4,0.155,0.5750000000000001,17.0,M,0.30000000000000004,0.36050000000000004,0.24450000000000002,0.9325
0.465,0.125,0.5700000000000001,15.0,M,0.24,0.3785,0.17650000000000002,0.849
0.46,0.15,0.58,19.0,F,0.26,0.429,0.212,0.9955
0.48,0.145,0.63,12.0,M,0.305,0.42350000000000004,0.23700000000000002,1.0115
0.465,0.14,0.585,13.0,F,0.315,0.381,0.1615,0.908
0.45,0.13,0.55,11.0,M,0.29,0.378,0.23850000000000002,0.92
0.515,0.15,0.625,15.0,F,0.36,0.5235000000000001,0.3065,1.2415
0.42,0.135,0.54,11.0,M,0.23500000000000001,0.34850000000000003,0.17950000000000002,0.8075
0.455,0.165,0.5700000000000001,14.0,F,0.28500000000000003,0.44,0.2195,1.0595
0.455,0.145,0.59,14.0,M,0.28500000000000003,0.47500000000000003,0.19,1.073
0.46,0.13,0.58,13.0,M,0.29,0.357,0.181,0.921
0.51,0.155,0.655,11.0,F,0.41000000000000003,0.5345,0.28550000000000003,1.2895
0.53,0.17500000000000002,0.655,15.0,M,0.41500000000000004,0.486,0.2635,1.2635
0.5,0.195,0.625,17.0,M,0.37,0.5875,0.2185,1.369
0.5,0.15,0.625,15.0,F,0.305,0.34450000000000003,0.2235,0.9530000000000001
0.52,0.17500000000000002,0.64,12.0,F,0.48,0.42450000000000004,0.2595,1.248
0.485,0.165,0.605,19.0,F,0.30000000000000004,0.435,0.209,1.0105
0.525,0.155,0.615,11.0,F,0.34500000000000003,0.427,0.2315,1.0385
0.45,0.17500000000000002,0.555,10.0,M,0.305,0.3275,0.202,0.874
0.44,0.18,0.58,12.0,F,0.245,0.3665,0.1635,0.854
0.52,0.225,0.62,23.0,F,0.395,0.378,0.27,1.1835
0.47000000000000003,0.225,0.62,15.0,F,0.36,0.378,0.21450000000000002,1.115
0.505,0.19,0.6000000000000001,13.0,F,0.36,0.4385,0.256,1.129
0.485,0.19,0.625,17.0,F,0.42,0.4385,0.2305,1.1745
0.47000000000000003,0.17500000000000002,0.6000000000000001,15.0,M,0.315,0.48650000000000004,0.247,1.105
0.46,0.23500000000000001,0.56,12.0,M,0.305,0.3325,0.157,0.8395
0.455,0.225,0.585,15.0,M,0.365,0.3815,0.221,1.055
0.435,0.18,0.56,11.0,M,0.25,0.36,0.20400000000000001,0.889
0.445,0.155,0.56,16.0,I,0.275,0.3005,0.209,0.8735
0.53,0.185,0.68,10.0,I,0.34,0.439,0.245,1.1095
0.35000000000000003,0.14,0.455,10.0,F,0.135,0.221,0.1265,0.5185000000000001
0.38,0.145,0.49,10.0,F,0.21,0.249,0.181,0.6725
0.22,0.085,0.31,6.0,M,0.045,0.061,0.036500000000000005,0.146
0.195,0.07,0.275,5.0,F,0.025,0.031,0.021500000000000002,0.08
0.195,0.08,0.27,6.0,M,0.03,0.0385,0.0195,0.1
0.29,0.115,0.4,9.0,M,0.075,0.1115,0.0575,0.2795
0.2,0.08,0.28,5.0,M,0.03,0.033,0.021500000000000002,0.0915
0.23,0.09,0.325,4.0,M,0.045,0.06,0.034,0.147
0.25,0.09,0.34500000000000003,6.0,F,0.055,0.078,0.059000000000000004,0.203
0.15,0.05,0.21,3.0,M,0.01,0.0155,0.0085,0.0385
0.27,0.09,0.36,5.0,F,0.055,0.0845,0.0385,0.1885
0.26,0.115,0.365,9.0,I,0.07,0.0935,0.044500000000000005,0.218
0.14,0.055,0.2,5.0,M,0.01,0.0145,0.008,0.035
0.16,0.06,0.23500000000000001,4.0,M,0.015,0.026500000000000003,0.0095,0.0545
0.125,0.04,0.17500000000000002,4.0,M,0.005,0.0095,0.006,0.024
0.11,0.04,0.155,3.0,M,0.005,0.006500000000000001,0.003,0.0155
0.445,0.155,0.5700000000000001,14.0,F,0.23500000000000001,0.28200000000000003,0.159,0.733
0.45,0.16,0.5700000000000001,12.0,F,0.26,0.3965,0.255,0.9715
0.30000000000000004,0.095,0.385,9.0,M,0.085,0.08850000000000001,0.059000000000000004,0.24
0.42,0.185,0.53,20.0,I,0.20500000000000002,0.299,0.156,0.752
0.355,0.13,0.46,13.0,F,0.13,0.192,0.10550000000000001,0.458
0.37,0.12,0.47000000000000003,12.0,I,0.155,0.1845,0.10550000000000001,0.47050000000000003
0.335,0.11,0.435,9.0,F,0.11,0.1695,0.08600000000000001,0.38
0.37,0.14,0.47000000000000003,10.0,I,0.145,0.20950000000000002,0.12250000000000001,0.4985
0.38,0.13,0.465,11.0,I,0.155,0.1895,0.08,0.454
0.405,0.14,0.52,11.0,I,0.179,0.2,0.145,0.5775
0.23,0.075,0.29,7.0,M,0.04,0.043000000000000003,0.025500000000000002,0.1165
0.20500000000000002,0.07,0.275,5.0,M,0.0325,0.0335,0.02,0.094
0.29,0.115,0.375,10.0,F,0.08850000000000001,0.093,0.066,0.2705
0.375,0.14,0.5,15.0,F,0.179,0.242,0.14150000000000001,0.604
0.355,0.115,0.44,11.0,F,0.131,0.1585,0.0925,0.41500000000000004
0.325,0.115,0.42,15.0,M,0.1135,0.1,0.057,0.28850000000000003
0.35000000000000003,0.115,0.445,8.0,M,0.117,0.1565,0.0695,0.36150000000000004
0.29,0.105,0.38,10.0,F,0.085,0.099,0.051000000000000004,0.257
0.245,0.075,0.32,11.0,M,0.049,0.0585,0.038,0.1555
0.195,0.065,0.255,8.0,M,0.027,0.0315,0.018000000000000002,0.08
0.155,0.045,0.20500000000000002,7.0,M,0.0155,0.017,0.0055000000000000005,0.0425
0.45,0.16,0.5650000000000001,12.0,F,0.23,0.36050000000000004,0.1555,0.795
0.425,0.18,0.555,11.0,I,0.255,0.3695,0.2005,0.875
0.515,0.16,0.65,17.0,I,0.33,0.495,0.203,1.1625
0.49,0.155,0.615,13.0,I,0.34500000000000003,0.41450000000000004,0.195,0.9885
0.44,0.165,0.56,12.0,I,0.25,0.335,0.17350000000000002,0.8
0.37,0.12,0.48,13.0,I,0.155,0.20750000000000002,0.131,0.514
0.39,0.125,0.485,9.0,I,0.12,0.28700000000000003,0.14100000000000001,0.591
0.385,0.15,0.5,10.0,I,0.16,0.2605,0.1665,0.6265000000000001
0.405,0.15,0.525,14.0,I,0.255,0.3075,0.20500000000000002,0.795
0.5,0.165,0.66,12.0,F,0.37,0.4585,0.298,1.1905000000000001
0.53,0.17,0.66,13.0,F,0.44,0.519,0.2625,1.326
0.4,0.145,0.52,13.0,I,0.22,0.267,0.10550000000000001,0.66
0.34,0.105,0.44,8.0,F,0.11750000000000001,0.148,0.0805,0.364
0.4,0.12,0.515,13.0,I,0.17,0.2705,0.179,0.659
0.35000000000000003,0.115,0.47500000000000003,11.0,F,0.155,0.1715,0.092,0.452
0.41500000000000004,0.15,0.545,11.0,F,0.2185,0.2795,0.163,0.7335
0.355,0.13,0.47000000000000003,14.0,F,0.185,0.2005,0.126,0.5465
0.255,0.065,0.35000000000000003,10.0,M,0.06,0.07050000000000001,0.0385,0.179
0.355,0.13,0.485,12.0,I,0.168,0.245,0.132,0.581
0.33,0.125,0.435,12.0,I,0.096,0.1685,0.10550000000000001,0.406
0.21,0.08,0.28,7.0,M,0.0345,0.041,0.026500000000000003,0.1085
0.32,0.115,0.41000000000000003,11.0,F,0.0985,0.165,0.1005,0.387
0.35000000000000003,0.14,0.45,16.0,I,0.1275,0.21,0.109,0.47400000000000003
0.34500000000000003,0.135,0.45,14.0,I,0.11750000000000001,0.1975,0.08750000000000001,0.443
0.455,0.155,0.59,20.0,F,0.41500000000000004,0.382,0.2275,1.066
0.44,0.14,0.5700000000000001,17.0,F,0.305,0.3785,0.201,0.9535
0.47500000000000003,0.15,0.61,10.0,I,0.34500000000000003,0.41450000000000004,0.2,0.9665
0.47500000000000003,0.14,0.61,11.0,F,0.35000000000000003,0.5275000000000001,0.23550000000000001,1.133
0.425,0.14,0.56,10.0,I,0.26,0.4005,0.1975,0.9175000000000001
0.435,0.17500000000000002,0.585,10.0,F,0.27,0.4055,0.2495,0.982
0.445,0.15,0.58,11.0,I,0.255,0.383,0.209,0.8865000000000001
0.48,0.17500000000000002,0.63,17.0,F,0.515,0.5015000000000001,0.3035,1.3675
0.49,0.17500000000000002,0.625,11.0,F,0.365,0.5565,0.247,1.233
0.425,0.15,0.55,14.0,I,0.245,0.376,0.171,0.806
0.525,0.19,0.645,19.0,F,0.435,0.6615,0.3435,1.4635
0.355,0.14,0.46,13.0,I,0.115,0.216,0.133,0.49350000000000005
0.305,0.1,0.41000000000000003,11.0,F,0.11,0.17350000000000002,0.065,0.363
0.39,0.125,0.495,11.0,I,0.2,0.28400000000000003,0.162,0.6655
0.425,0.17,0.52,10.0,I,0.195,0.28,0.17400000000000002,0.6805
0.41000000000000003,0.145,0.55,13.0,F,0.25,0.3095,0.1905,0.8285
0.335,0.14,0.45,14.0,M,0.15,0.164,0.076,0.4625
0.31,0.12,0.405,13.0,F,0.095,0.138,0.058,0.3095
0.4,0.15,0.51,13.0,I,0.23500000000000001,0.28650000000000003,0.1675,0.745
0.29,0.115,0.37,9.0,F,0.075,0.111,0.057,0.25
0.41000000000000003,0.17500000000000002,0.525,18.0,I,0.20500000000000002,0.35850000000000004,0.20700000000000002,0.874
0.52,0.18,0.66,19.0,F,0.42,0.526,0.2975,1.514
0.42,0.15,0.535,12.0,M,0.24,0.2575,0.153,0.6995
0.455,0.18,0.5750000000000001,13.0,I,0.30000000000000004,0.3015,0.1825,0.8525
0.43,0.14,0.55,9.0,F,0.225,0.2565,0.186,0.7135
0.47000000000000003,0.14,0.605,13.0,I,0.32,0.3385,0.201,0.9390000000000001
0.495,0.145,0.605,12.0,I,0.36,0.369,0.2255,1.054
0.445,0.195,0.56,16.0,F,0.335,0.305,0.2245,0.981
0.42,0.145,0.535,17.0,I,0.25,0.398,0.1965,0.926
0.315,0.11,0.385,10.0,F,0.0835,0.12250000000000001,0.0635,0.28600000000000003
0.30000000000000004,0.1,0.39,13.0,F,0.08650000000000001,0.1075,0.06,0.265
0.34500000000000003,0.115,0.47000000000000003,11.0,I,0.166,0.2005,0.108,0.48850000000000005
0.39,0.14,0.515,12.0,I,0.2235,0.2,0.1135,0.5555
0.34500000000000003,0.125,0.425,13.0,I,0.154,0.16,0.0795,0.425
0.27,0.09,0.34500000000000003,9.0,M,0.059000000000000004,0.078,0.0455,0.195
0.37,0.13,0.485,10.0,I,0.136,0.181,0.113,0.458
0.28500000000000003,0.1,0.37,10.0,M,0.081,0.0675,0.0675,0.228
0.265,0.09,0.35000000000000003,12.0,M,0.068,0.0575,0.042,0.17750000000000002
0.34500000000000003,0.17,0.44,12.0,F,0.1515,0.15,0.0825,0.40850000000000003
0.145,0.05,0.195,4.0,M,0.012,0.01,0.008,0.032
0.24,0.075,0.325,9.0,M,0.06,0.0475,0.035500000000000004,0.155
0.37,0.125,0.495,18.0,I,0.169,0.185,0.07050000000000001,0.47750000000000004
0.35000000000000003,0.145,0.45,15.0,I,0.1655,0.20850000000000002,0.1,0.525
0.34500000000000003,0.135,0.41500000000000004,13.0,M,0.148,0.128,0.07,0.3865
0.355,0.14,0.47000000000000003,12.0,F,0.152,0.1525,0.095,0.433
0.24,0.085,0.32,7.0,M,0.049,0.0655,0.047,0.17
0.225,0.075,0.31,9.0,M,0.044,0.0455,0.0335,0.1295
0.17,0.055,0.23500000000000001,7.0,M,0.0195,0.018000000000000002,0.0105,0.051500000000000004
0.255,0.08,0.34500000000000003,10.0,M,0.054,0.06,0.0425,0.169
0.38,0.14,0.485,18.0,I,0.195,0.2175,0.13,0.673
0.385,0.115,0.5,12.0,F,0.195,0.29450000000000004,0.138,0.6785
0.385,0.105,0.5,17.0,F,0.17,0.17950000000000002,0.1095,0.498
0.36,0.105,0.465,15.0,I,0.14,0.214,0.116,0.498
0.405,0.16,0.525,12.0,F,0.225,0.2655,0.1125,0.658
0.335,0.095,0.425,10.0,F,0.125,0.12050000000000001,0.061,0.322
0.305,0.095,0.38,8.0,F,0.09,0.1255,0.052500000000000005,0.28150000000000003
0.41500000000000004,0.145,0.53,21.0,I,0.265,0.3845,0.185,0.9440000000000001
0.265,0.085,0.34,10.0,M,0.065,0.077,0.046,0.1835
0.365,0.115,0.47500000000000003,9.0,I,0.1335,0.223,0.12350000000000001,0.49
0.34,0.12,0.43,7.0,F,0.1405,0.1555,0.095,0.391
0.365,0.125,0.46,10.0,M,0.158,0.1895,0.0945,0.467
0.36,0.13,0.47000000000000003,9.0,I,0.165,0.198,0.10650000000000001,0.5225000000000001
0.295,0.1,0.36,9.0,M,0.075,0.066,0.052500000000000005,0.21050000000000002
0.265,0.09,0.355,8.0,M,0.063,0.05,0.041,0.168
0.23500000000000001,0.1,0.38,7.0,M,0.08,0.10550000000000001,0.054,0.258
0.26,0.085,0.355,6.0,M,0.055,0.081,0.0485,0.1905
0.34500000000000003,0.12,0.44,14.0,I,0.16,0.1965,0.108,0.487
0.4,0.13,0.51,13.0,F,0.195,0.219,0.1365,0.5735
0.24,0.085,0.325,7.0,M,0.05,0.0795,0.038,0.17300000000000001
0.485,0.18,0.62,13.0,I,0.39,0.4675,0.2655,1.1785
0.45,0.16,0.59,19.0,F,0.315,0.358,0.156,0.9
0.255,0.095,0.33,7.0,M,0.06,0.07350000000000001,0.045,0.1875
0.34,0.13,0.45,9.0,M,0.105,0.1605,0.0795,0.3715
0.33,0.12,0.445,11.0,I,0.105,0.12,0.084,0.34700000000000003
0.215,0.075,0.33,6.0,M,0.035,0.045,0.026500000000000003,0.1145
0.375,0.145,0.48,9.0,M,0.17,0.216,0.13,0.777
0.35000000000000003,0.12,0.46,11.0,I,0.155,0.193,0.105,0.48850000000000005
0.36,0.125,0.47500000000000003,9.0,F,0.14,0.1695,0.081,0.447
0.18,0.065,0.255,5.0,M,0.025,0.034,0.014,0.079
0.245,0.09,0.335,6.0,I,0.06,0.059500000000000004,0.04,0.1665
0.35000000000000003,0.13,0.47000000000000003,11.0,I,0.145,0.1845,0.099,0.466
0.225,0.08,0.31,7.0,M,0.05,0.054,0.024,0.1345
0.28,0.11,0.37,10.0,F,0.075,0.0945,0.0465,0.2305
0.215,0.075,0.295,7.0,M,0.04,0.05,0.029500000000000002,0.129
0.435,0.165,0.555,17.0,F,0.295,0.336,0.2315,0.97
0.515,0.17,0.615,16.0,F,0.42,0.4305,0.2245,1.1400000000000001
0.49,0.195,0.58,18.0,I,0.41000000000000003,0.5305,0.254,1.3165
0.47500000000000003,0.185,0.585,11.0,F,0.33,0.41450000000000004,0.1615,0.9585
0.525,0.18,0.65,18.0,I,0.53,0.597,0.34450000000000003,1.626
0.45,0.17,0.535,11.0,I,0.295,0.3055,0.1555,0.781
0.34,0.13,0.41500000000000004,10.0,F,0.12,0.146,0.08850000000000001,0.3675
0.305,0.105,0.38,12.0,F,0.09,0.10450000000000001,0.061500000000000006,0.281
0.355,0.12,0.45,19.0,I,0.16,0.1145,0.0665,0.41200000000000003
0.295,0.095,0.395,10.0,F,0.08,0.078,0.054,0.2245
0.35000000000000003,0.12,0.455,11.0,M,0.16,0.18150000000000002,0.14400000000000002,0.48350000000000004
0.38,0.15,0.485,15.0,F,0.18,0.2155,0.14,0.605
0.425,0.155,0.55,13.0,M,0.335,0.2775,0.243,0.9175000000000001
0.35000000000000003,0.145,0.45,13.0,F,0.17500000000000002,0.17650000000000002,0.123,0.5425
0.385,0.145,0.47500000000000003,14.0,M,0.215,0.23500000000000001,0.108,0.6175
0.38,0.155,0.5,17.0,F,0.20500000000000002,0.24050000000000002,0.14300000000000002,0.655
0.41000000000000003,0.165,0.53,19.0,F,0.24,0.24,0.169,0.8115
0.39,0.15,0.49,21.0,M,0.17,0.225,0.124,0.5730000000000001
0.385,0.15,0.49,23.0,F,0.24,0.241,0.14,0.7865000000000001
0.395,0.18,0.52,22.0,F,0.245,0.158,0.11,0.64
0.41500000000000004,0.145,0.54,12.0,M,0.245,0.2635,0.168,0.74
0.375,0.115,0.5,11.0,F,0.19,0.185,0.148,0.5945
0.38,0.165,0.45,23.0,F,0.265,0.25,0.1915,0.8165
0.275,0.1,0.37,8.0,F,0.08,0.093,0.026000000000000002,0.2225
0.275,0.1,0.37,7.0,I,0.07,0.08850000000000001,0.0465,0.2295
